"Mes","A�o","Estado Origen","Estado Destino","Ciudad Origen","Ciudad Destino","Compañia Transportadora","Tipo de Transporte","Tipo de combustible usado","Tipo de Movimiento","Costo(Pesos)","Carga Maxima(TON)","Rendimiento por litro","Costo del diesel","Tiempo en Transito"
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10220.00",22,2.55,"$13.72",15
"Octubre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.72",4
"Octubre",2014,"TM","JC","NUEVO LAREDO","GUADALAJARA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$15680.00",22,2.55,"$13.72",18
"Octubre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4350.00",22,2.55,"$13.72",4
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9870.00",22,2.55,"$13.72",15
"Octubre",2014,"TM","CO","NUEVO LAREDO","ARTEAGA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7980.00",22,2.55,"$13.72",6
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.72",4
"Octubre",2014,"CO","TM","SALTILLO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5180.00",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6580.00",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7980.00",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$9380.00",22,2.55,"$13.72",6
"Octubre",2014,"EM","TM","CUAUTITLAN IZCALLI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$16380.00",22,2.55,"$13.72",24
"Octubre",2014,"EM","TM","ECATEPEC","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$16380.00",22,2.55,"$13.72",24
"Octubre",2014,"DG","TM","GOMEZ PALACIO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$19180.00",22,2.55,"$13.72",12
"Octubre",2014,"QO","TM","QUERETARO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13580.00",22,2.55,"$13.72",16
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4480.00",22,2.55,"$13.72",4
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4270.00",22,2.55,"$13.72",4
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.72",4
"Octubre",2014,"NL","TM","GARCIA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4480.00",22,2.55,"$13.72",4
"Octubre",2014,"NL","TM","SANTA CATARINA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.72",4
"Octubre",2014,"QO","TM","SAN JUAN DEL RIO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13580.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10780.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10360.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10080.00",22,2.55,"$13.72",16
"Octubre",2014,"TM","TM","NUEVO LAREDO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$2380.00",22,2.55,"$13.72",1
"Octubre",2014,"CO","NL","RAMOS ARIZPE","GARCIA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$3200.00",22,2.55,"$13.72",2
"Octubre",2014,"CO","NL","RAMOS ARIZPE","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$3200.00",22,2.55,"$13.72",2
"Octubre",2014,"NL","CO","APODACA","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3200.00",22,2.55,"$13.72",2
"Octubre",2014,"SP","CO","SAN LUIS POTOSI","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10200.00",22,2.55,"$13.72",7
"Octubre",2014,"CO","TM","RAMOS ARIZPE","REYNOSA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$8900.00",22,2.55,"$13.72",6
