Mes,A�o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa�ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Septiembre,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12188.88,22,2.65,12.24,5
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29500,22,2.65,12.24,20
Septiembre,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11837.76,22,2.65,12.24,5
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28916.48,22,2.65,12.24,20
Septiembre,2015,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29258.5290322581,22,2.65,12.24,20
Septiembre,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29984.6710679612,22,2.65,12.24,20
Septiembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6169.68,22,2.65,12.24,4
Septiembre,2015,JC,SP,EL SALTO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11988.24,22,2.65,12.24,6
Septiembre,2015,JC,TM,GUADALAJARA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,32585.3257142857,22,2.65,12.24,20
Septiembre,2015,JC,TM,GUADALAJARA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29050,22,2.65,12.24,20
Septiembre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11817696,22,2.65,12.24,6
Septiembre,2015,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14449,22,2.65,12.24,9
Septiembre,2015,MS,TM,CUAUTLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,38048.4046451613,22,2.65,12.24,20
Septiembre,2015,MS,TM,CUAUTLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,37647.36,22,2.65,12.24,20
Septiembre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16800,22,2.65,12.24,9
Septiembre,2015,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9199.04,22,2.65,12.24,4
Septiembre,2015,NL,TM,GUADALUPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15440.16,22,2.65,12.24,4
Septiembre,2015,PL,SP,PUEBLA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16501.6368,22,2.65,12.24,10
Septiembre,2015,PL,TM,PUEBLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,35010.0430769231,22,2.65,12.24,10
Septiembre,2015,PL,SP,PUEBLA,SAN LUIS POTOSI,CARRIER 2,48FT/53FT,Diesel ,Redondo,16703.28,22,2.65,12.24,10
Septiembre,2015,PL,TM,PUEBLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,37844352,22,2.65,12.24,10
Septiembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5818.56,22,2.65,12.24,4
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28154.6663050847,22,2.65,12.24,16
Septiembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5953992,22,2.65,12.24,4
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28246.6726356164,22,2.65,12.24,16
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27949.5168,22,2.65,12.24,16
Septiembre,2015,SP,AG,SAN LUIS POTOSI,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5608.8,22,2.65,12.24,3
Septiembre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13306.08,22,2.65,12.24,8
Septiembre,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11035.2,22,2.65,12.24,7
Septiembre,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11080.8,22,2.65,12.24,7
Septiembre,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10761.6,22,2.65,12.24,7
Septiembre,2015,SP,JC,SAN LUIS POTOSI,GUADALAJARA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10547.28,22,2.65,12.24,9
Septiembre,2015,SP,MS,SAN LUIS POTOSI,CUAUTLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14090.4,22,2.65,12.24,9
Septiembre,2015,SP,NL,SAN LUIS POTOSI,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15759.36,22,2.65,12.24,9
Septiembre,2015,SP,PL,SAN LUIS POTOSI,PUEBLA,CARRIER 2,48FT/53FT,Diesel ,Redondo,15184.8,22,2.65,12.24,9
Septiembre,2015,SP,PL,SAN LUIS POTOSI,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14500.8,22,2.65,12.24,9
Septiembre,2015,SP,PL,SAN LUIS POTOSI,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16115.04,22,2.65,12.24,9
Septiembre,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5500,22,2.65,12.24,4
Septiembre,2015,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21903352,22,2.65,12.24,16
Septiembre,2015,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3830.4,22,2.65,12.24,1
Septiembre,2015,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21360.4333333333,22,2.65,12.24,16
Septiembre,2015,SR,SR,HERMOSILLO,NOGALES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8978944,22,2.65,12.24,5
Septiembre,2015,TL,TM,TETLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,36500,22,2.65,12.24,20
Septiembre,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11519,22,2.65,12.24,6
Septiembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10974.4,22,2.65,12.24,6
Septiembre,2015,TM,GT,NUEVO LAREDO,CELAYA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27177.6,22,2.65,12.24,18
Septiembre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27223.2,22,2.65,12.24,18
Septiembre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,CARRIER 1,48FT/53FT,Diesel ,Redondo,32144.96,22,2.65,12.24,18
Septiembre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,34189056,22,2.65,12.24,18
Septiembre,2015,TM,MS,NUEVO LAREDO,CUAUTLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,34000,22,2.65,12.24,22
Septiembre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7364096,22,2.65,12.24,4
Septiembre,2015,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,38050,22,2.65,12.24,20
Septiembre,2015,TM,PL,NUEVO LAREDO,PUEBLA,CARRIER 1,48FT/53FT,Diesel ,Redondo,39267072,22,2.65,12.24,22
Septiembre,2015,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,38796.48,22,2.65,12.24,22
Septiembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,32253184,22,2.65,12.24,16
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21731.0163934426,22,2.65,12.24,15
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,22000,22,2.65,12.24,15
Septiembre,2015,ZS,TM,ZACATECAS,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21798.9991489362,22,2.65,12.24,12
Septiembre,2015,BJ,SR,MEXICALI,NOGALES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,11
Septiembre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11852.9411764706,22,2.65,12.24,6
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14350,22,2.65,12.24,20
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14200,22,2.65,12.24,20
Septiembre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15500,22,2.65,12.24,20
Septiembre,2015,BJ,SR,MEXICALI,NOGALES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20165,22,2.65,12.24,11
Septiembre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20150,22,2.65,12.24,6
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29000,22,2.65,12.24,20
Septiembre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25000,22,2.65,12.24,20
Septiembre,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29450,22,2.65,12.24,20
Septiembre,2015,NL,SR,MONTERREY,HERMOSILLO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,30000,22,2.65,12.24,36
Septiembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,CARRIER 3,48FT/53FT,Diesel,Sencillo,15980.3921568627,22,2.65,12.24,16
Septiembre,2015,CO,NL,PIEDRAS NEGRAS,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,7
Septiembre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,9
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,CARRIER 1,48FT/53FT,Diesel ,Redondo,17000,22,2.65,12.24,15
Septiembre,2015,JC,PL,GUADALAJARA,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20000,22,2.65,12.24,10
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,CARRIER 2,48FT/53FT,Diesel ,Redondo,17500,22,2.65,12.24,15
Septiembre,2015,QO,AG,QUERETARO,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,6
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,EXP1,48FT/53FT,Diesel ,Sencillo,9500,22,2.65,12.24,15
Septiembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,6
Septiembre,2015,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,16
Septiembre,2015,DG,TM,DURANGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,30000,22,2.65,12.24,13
Septiembre,2015,DG,CH,DURANGO,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,36000,22,2.65,12.24,19
Septiembre,2015,CH,CO,CHIHUAHUA,PIEDRAS NEGRAS,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28000,22,2.65,12.24,23
Septiembre,2015,SP,HG,SAN LUIS POTOSI,PACHUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12850,22,2.65,12.24,7
Septiembre,2015,TM,SR,NUEVO LAREDO,HERMOSILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,48000,22,2.65,12.24,40
Septiembre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,18
Septiembre,2015,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8500,22,2.65,12.24,6
Septiembre,2015,PL,TM,PUEBLA,NUEVO LAREDO,CARRIER 3,48FT/53FT,Diesel ,Redondo,35000,22,2.65,12.24,10
Septiembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5300,22,2.65,12.24,6
Septiembre,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,7800,22,2.65,12.24,6
Septiembre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15500,22,2.65,12.24,18
Septiembre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6
Septiembre,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,6
Septiembre,2015,NL,SR,MONTERREY,HERMOSILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,45250,22,2.65,12.24,40
Septiembre,2015,NL,GT,MONTERREY,SILAO,CARRIER 1,48FT/53FT,Diesel ,Redondo,20750,22,2.65,12.24,12
Septiembre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28000,22,2.65,12.24,18
Septiembre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,20
Septiembre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13000,22,2.65,12.24,20
Septiembre,2015,NL,TL,MONTERREY,TLAXCALA ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,28400,22,2.65,12.24,20
Septiembre,2015,TM,CH,NUEVO LAREDO,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,22468,22,2.65,12.24,30
Septiembre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23000,22,2.65,12.24,18
Septiembre,2015,CH,EM,CHIHUAHUA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,45500,22,2.65,12.24,30
Septiembre,2015,CH,QO,CHIHUAHUA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,39000,22,2.65,12.24,26
Septiembre,2015,SP,DG,SAN LUIS POTOSI,DURANGO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,8
Septiembre,2015,SP,CO,SAN LUIS POTOSI,PIEDRAS NEGRAS,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25500,22,2.65,12.24,20
Septiembre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,8
Septiembre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9500,22,2.65,12.24,8
Septiembre,2015,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4300,22,2.65,12.24,3
Septiembre,2015,SP,EM,SAN LUIS POTOSI,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9000,22,2.65,12.24,7
Septiembre,2015,SP,CH,SAN LUIS POTOSI,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,36500,22,2.65,12.24,24
Septiembre,2015,SP,SR,SAN LUIS POTOSI,HERMOSILLO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,31000,22,2.65,12.24,48
Septiembre,2015,SP,DF,SAN LUIS POTOSI,CIUDAD DE MEXICO,CARRIER 2,48FT/53FT,Diesel ,Redondo,11500,22,2.65,12.24,9
Septiembre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9000,22,2.65,12.24,8
Septiembre,2015,SP,PL,SAN LUIS POTOSI,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13000,22,2.65,12.24,9
Septiembre,2015,SP,PL,SAN LUIS POTOSI,PUEBLA,CARRIER 1,48FT/53FT,Diesel ,Redondo,15500,22,2.65,12.24,9
Septiembre,2015,GT,PL,SILAO,PUEBLA,CARRIER 1,48FT/53FT,Diesel ,Redondo,11700,22,2.65,12.24,9
Septiembre,2015,GT,PL,SILAO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,19500,22,2.65,12.24,8
Septiembre,2015,GT,PL,CELAYA ,PUEBLA,CARRIER 1,48FT/53FT,Diesel ,Redondo,15500,22,2.65,12.24,7
Septiembre,2015,GT,PL,CELAYA ,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15500,22,2.65,12.24,7
Septiembre,2015,QO,PL,QUERETARO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13000,22,2.65,12.24,6
Septiembre,2015,PL,TM,PUEBLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,19000,22,2.65,12.24,20
Septiembre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14000,22,2.65,12.24,9
Septiembre,2015,SP,CH,SAN LUIS POTOSI,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,31000,22,2.65,12.24,24
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21000,22,2.65,12.24,20
Septiembre,2015,EM,NL,TOLUCA,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20000,22,2.65,12.24,15
Septiembre,2015,QO,NL,QUERETARO,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13100,22,2.65,12.24,12
Septiembre,2015,PL,NL,PUEBLA,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14417,22,2.65,12.24,23
Septiembre,2015,SP,CH,SAN LUIS POTOSI,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,38000,22,2.65,12.24,24
Septiembre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10200,22,2.65,12.24,6
Septiembre,2015,NL,AG,MONTERREY,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,10
Septiembre,2015,DG,TM,DURANGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25000,22,2.65,12.24,13
Septiembre,2015,SP,QO,SAN LUIS POTOSI,QUERETARO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,5250,22,2.65,12.24,4
Septiembre,2015,GT,QO,SILAO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,4
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,16
Septiembre,2015,QO,GT,QUERETARO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3200,22,2.65,12.24,4
Septiembre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,CARRIER 3,48FT/53FT,Diesel ,Redondo,20600,22,2.65,12.24,15
Septiembre,2015,NL,TM,MONTERREY,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,4
Septiembre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,4
Septiembre,2015,SR,CH,HERMOSILLO,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21700,22,2.65,12.24,4
Septiembre,2015,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,CARRIER 2,48FT/53FT,Diesel ,Sencillo,2000,22,2.65,12.24,1
Septiembre,2015,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,CARRIER 3,48FT/53FT,Diesel ,Redondo,2400,22,2.65,12.24,1
Septiembre,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12200,22,2.65,12.24,5
Septiembre,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15280,22,2.65,12.24,5
Septiembre,2015,PL,SP,PUEBLA,SAN LUIS POTOSI,CARRIER 3,48FT/53FT,Diesel ,Sencillo,8606,22,2.65,12.24,10
Septiembre,2015,CO,SP,RAMOS ARIZPE,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10400,22,2.65,12.24,8
Septiembre,2015,CO,SP,RAMOS ARIZPE,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14074,22,2.65,12.24,8
Septiembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4750,22,2.65,12.24,4
Septiembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5700,22,2.65,12.24,4
Septiembre,2015,CH,SP,CHIHUAHUA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,25750,22,2.65,12.24,24
Septiembre,2015,CH,SP,CHIHUAHUA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,30900,22,2.65,12.24,23
Septiembre,2015,JC,NL,GUADALAJARA,MONTERREY,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28675,22,2.65,12.24,19
Septiembre,2015,NL,AG,MONTERREY,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8661.76470588235,22,2.65,12.24,10
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,CARRIER 3,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,20
