Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,8600,3.5,,,12
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,2
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,903,3.5,,,1
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,8050,22,2.65,12.24,7
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,6350,3.5,,,9
Octubre,2015,CH,CO,CHIHUAHUA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,9500,3.5,,,12
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,19996,22,2.65,12.24,21
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,10298,3.5,,,12
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,10
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,11
Octubre,2015,CO,TM,RAMOS ARIZPE,REYNOSA,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,3000,3.5,,,4
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,9796,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,9796,22,2.65,12.24,12
Octubre,2015,NL,NL,ESCOBEDO,APODACA,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,1500,3.5,,,0.5
Octubre,2015,NL,GT,MONTERREY,SILAO,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,7050,3.5,,,9
Octubre,2015,NL,GT,MONTERREY,SILAO,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,9491,22,2.65,12.24,14
Octubre,2015,GT,NL,SILAO,APODACA,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,6800,3.5,,,10
Octubre,2015,GT,NL,SILAO,APODACA,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,9500,22,2.65,12.24,11.5
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,1200,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,GUSTAVO LEOS SOLIS,3.5 TON,,Redondo,1896,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Redondo,3999,22,2.65,12.24,1
Octubre,2015,CO,CH,RAMOS ARIZPE,CHIHUAHUA,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Redondo,23993,22,2.65,12.24,18
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,16998,22,2.65,12.24,20
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,9950,3.5,,,12
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,9250,3.5,,,9
Octubre,2015,AG,CO,AGUASCALIENTES,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,3.5 TON,,Sencillo,8900,3.5,,,6
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,3.5 TON,,Sencillo,7502,3.5,,,8.6
Octubre,2015,EM,NL,TOLUCA,MONTERREY,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11700,22,2.65,12.24,15
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,19477,22,2.65,12.24,21
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,21.4
Octubre,2015,GT,NL,IRAPUATO,APODACA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14995,22,2.65,12.24,18
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15100,22,2.65,12.24,14
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Sencillo,11660,10,3.5,12.24,20
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Redondo,10147,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Sencillo,8502,10,3.5,12.24,10
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,3.5 TON,,Sencillo,10500,3.5,,,12
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15890,22,2.65,12.24,20
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12850,22,2.65,12.24,14
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Sencillo,13398,10,3.5,12.24,20
Octubre,2015,CO,MS,RAMOS ARIZPE,CUAUTLA,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Sencillo,13397,10,3.5,12.24,20
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,TRANSPORTES MENDOZA HERMANOS S.A. DE C.V.,RABON,Diesel ,Sencillo,8600,10,3.5,12.24,9.3
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,INTLOGIS S.A. DE C.V.,3.5 TON,,Redondo,10670,3.5,,,9.2
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,INTLOGIS S.A. DE C.V.,RABON,Diesel ,Redondo,15090,10,3.5,12.24,10
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,INTLOGIS S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10300,22,2.65,12.24,20
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,INTLOGIS S.A. DE C.V.,3.5 TON,,Sencillo,8500,3.5,,,12
Octubre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,INTLOGIS S.A. DE C.V.,3.5 TON,,Sencillo,7756,3.5,,,6.7
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,TRGA TRANSPORTES SA. DE C.V.,48FT/53FT,Diesel ,Sencillo,11326,22,2.65,12.24,14
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,18511,22,2.65,12.24,21
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11931,22,2.65,12.24,21.4
Octubre,2015,GT,NL,IRAPUATO,APODACA,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14986,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10280,22,2.65,12.24,14
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12441,22,2.65,12.24,14
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TRANSPORTES COLORADO S.A. DE C.V.,RABON,Diesel ,Sencillo,11663,10,3.5,12.24,20
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,TRANSPORTES COLORADO S.A. DE C.V.,3.5 TON,,Sencillo,12950,3.5,,,12
Octubre,2015,CO,ZS,RAMOS ARIZPE,ZACATECAS,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,6.5
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES COLORADO S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15000,22,2.65,12.24,12
Octubre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,TRANSPORTES COLORADO S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,6.7
Octubre,2015,AG,CO,AGUASCALIENTES,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,5500,3.5,,,6
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,5350,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,T.MAC'S S.A. DE C.V.,3.5 TON,,Redondo,1300,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,T.MAC'S S.A. DE C.V.,3.5 TON,,Redondo,7490,3.5,,,9.2
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Redondo,650,3.5,,,1
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,3500,3.5,,,4
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,18633,22,2.65,12.24,21
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13050,22,2.65,12.24,21.4
Octubre,2015,GT,NL,IRAPUATO,APODACA,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10491,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11976,22,2.65,12.24,14
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10026,22,2.65,12.24,14
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,10000,10,3.5,12.24,20
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Redondo,13081,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Redondo,10147,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,7999,10,3.5,12.24,10
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,1890,10,3.5,12.24,2
Octubre,2015,CO,CO,SALTILLO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,550,3.5,,,1
Octubre,2015,CH,NL,CHIHUAHUA,APODACA,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13005,22,2.65,12.24,20
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,8700,3.5,,,12
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10600,22,2.65,12.24,20
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,1100,22,2.65,12.24,1
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1500,22,2.65,12.24,1
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,700,3.5,,,1
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,6500,10,3.5,12.24,6
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8550,22,2.65,12.24,7
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,8350,10,3.5,12.24,10
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,7149,3.5,,,9
Octubre,2015,CH,CO,CHIHUAHUA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,8450,3.5,,,12
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,13350,10,3.5,12.24,20
Octubre,2015,CO,MS,RAMOS ARIZPE,CUAUTLA,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,13000,10,3.5,12.24,20
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,9000,3.5,,,12
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,7500,10,3.5,12.24,9
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,8500,10,3.5,12.24,10
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,900,10,3.5,12.24,1
Octubre,2015,CO,TM,RAMOS ARIZPE,REYNOSA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,3199,3.5,,,4
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,RABON,Diesel ,Sencillo,8447,10,3.5,12.24,9.3
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,12
Octubre,2015,NL,NL,ESCOBEDO,APODACA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,1450,3.5,,,0.5
Octubre,2015,NL,GT,MONTERREY,SILAO,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,10559,3.5,,,9
Octubre,2015,NL,GT,MONTERREY,SILAO,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8504,22,2.65,12.24,14
Octubre,2015,GT,NL,SILAO,APODACA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,8000,3.5,,,10
Octubre,2015,GT,NL,SILAO,APODACA,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11748,22,2.65,12.24,11.5
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,1094,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3439,22,2.65,12.24,1
Octubre,2015,CO,CH,RAMOS ARIZPE,CHIHUAHUA,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,19148,22,2.65,12.24,18
Octubre,2015,CO,SP,RAMOS ARIZPE,SAN LUIS POTOSI,T.MAC'S S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10500,22,2.65,12.24,8
Octubre,2015,CO,CO,RAMOS ARIZPE,ARTEAGA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,750,3.5,,,1
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,650,3.5,,,1
Octubre,2015,CH,NL,CHIHUAHUA,APODACA,T.MAC'S S.A. DE C.V.,3.5 TON,,Sencillo,8700,3.5,,,15
Octubre,2015,AG,CO,AGUASCALIENTES,RAMOS ARIZPE,TCBR,3.5 TON,,Sencillo,9000,3.5,,,6
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,TCBR,3.5 TON,,Sencillo,7498,3.5,,,8.6
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,TCBR,3.5 TON,,Redondo,11500,3.5,,,9.2
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TCBR,RABON,Diesel ,Sencillo,13940,10,3.5,12.24,20
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TCBR,RABON,Diesel ,Redondo,10000,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,TCBR,RABON,Diesel ,Redondo,9800,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,TCBR,RABON,Diesel ,Sencillo,10800,10,3.5,12.24,10
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,TCBR,RABON,Diesel ,Sencillo,10780,10,3.5,12.24,10
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,TCBR,3.5 TON,,Sencillo,8000,3.5,,,9
Octubre,2015,NL,GT,MONTERREY,SILAO,TCBR,3.5 TON,,Sencillo,10500,3.5,,,9
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,TRANSPORTES MONTOYA SANCHEZ S. DE R.L. DE C.V.,48FT/53FT,Diesel ,Sencillo,1300,22,2.65,12.24,1
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,TRANSPORTES MONTOYA SANCHEZ S. DE R.L. DE C.V.,48FT/53FT,Diesel ,Redondo,2200,22,2.65,12.24,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,TRANSPORTES MONTOYA SANCHEZ S. DE R.L. DE C.V.,3.5 TON,,Sencillo,1500,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,TRANSPORTES MONTOYA SANCHEZ S. DE R.L. DE C.V.,3.5 TON,,Redondo,2100,3.5,,,1
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES MONTOYA SANCHEZ S. DE R.L. DE C.V.,48FT/53FT,Diesel ,Redondo,12800,22,2.65,12.24,12
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Sencillo,5306,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Redondo,1600,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Redondo,7547,3.5,,,9.2
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Redondo,750,3.5,,,1
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Sencillo,3250,3.5,,,4
Octubre,2015,EM,NL,TOLUCA,MONTERREY,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,12148,22,2.65,12.24,15
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,15752,22,2.65,12.24,21
Octubre,2015,GT,NL,IRAPUATO,APODACA,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,12337,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,13409,22,2.65,12.24,14
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,950,22,2.65,12.24,1
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,1350,22,2.65,12.24,1
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,1800,22,2.65,12.24,2
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Sencillo,1250,3.5,,,1
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,2200,22,2.65,12.24,1
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,3000,22,2.65,12.24,1
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,12950,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,IRAPUATO,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,11
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,RABON,Diesel ,Sencillo,1000,10,3.5,12.24,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Redondo,2605,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Redondo,2500,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,3200,22,2.65,12.24,1
Octubre,2015,CO,CH,RAMOS ARIZPE,CHIHUAHUA,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,17500,22,2.65,12.24,18
Octubre,2015,CO,CO,RAMOS ARIZPE,ARTEAGA,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Sencillo,750,3.5,,,1
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,3.5 TON,,Sencillo,650,3.5,,,1
Octubre,2015,CO,ZS,RAMOS ARIZPE,ZACATECAS,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,7000,22,2.65,12.24,6.5
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,16000,22,2.65,12.24,12
Octubre,2015,SP,CO,SAN LUIS POTOSI,RAMOS ARIZPE,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Sencillo,8800,22,2.65,12.24,8
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,13500,22,2.65,12.24,12
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,MELISSA ISELA PADILLA MENDOZA,48FT/53FT,Diesel ,Redondo,11970,22,2.65,12.24,7
Octubre,2015,EM,NL,TOLUCA,MONTERREY,ARTURO GARDUÑO ABDALA,48FT/53FT,Diesel ,Sencillo,14854,22,2.65,12.24,15
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,ARTURO GARDUÑO ABDALA,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,21.4
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,ARTURO GARDUÑO ABDALA,48FT/53FT,Diesel ,Sencillo,13500,22,2.65,12.24,20
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,ARTURO GARDUÑO ABDALA,3.5 TON,,Sencillo,10655,3.5,,,12
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,ARTURO GARDUÑO ABDALA,3.5 TON,,Sencillo,9814,3.5,,,9
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,RI Vinculacion Express Terrestre S.A. de C.V.,48FT/53FT,Diesel ,Sencillo,14500,22,2.65,12.24,21.4
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,RI Vinculacion Express Terrestre S.A. de C.V.,48FT/53FT,Diesel ,Sencillo,15024,22,2.65,12.24,14
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,RI Vinculacion Express Terrestre S.A. de C.V.,RABON,Diesel ,Sencillo,14050,10,3.5,12.24,20
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,RI Vinculacion Express Terrestre S.A. de C.V.,RABON,Diesel ,Sencillo,9500,10,3.5,12.24,9
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,RI Vinculacion Express Terrestre S.A. de C.V.,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,10
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,RI Vinculacion Express Terrestre S.A. de C.V.,RABON,Diesel ,Sencillo,7700,10,3.5,12.24,10
Octubre,2015,AG,CO,AGUASCALIENTES,RAMOS ARIZPE,DISTRIBUIDORA OLPEGA SA DE CV,3.5 TON,,Sencillo,5600,3.5,,,6
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,DISTRIBUIDORA OLPEGA SA DE CV,3.5 TON,,Redondo,1200,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,DISTRIBUIDORA OLPEGA SA DE CV,48FT/53FT,Diesel ,Redondo,5050,22,2.65,12.24,1
Octubre,2015,CO,CH,RAMOS ARIZPE,CHIHUAHUA,DISTRIBUIDORA OLPEGA SA DE CV,48FT/53FT,Diesel ,Redondo,26914,22,2.65,12.24,18
